Seconds,Date_Time,CO2ppm,WVppt,RefBP,Volts_4,Volts_5,Volts_6,FRB_mlmin,FRC_mlmin,Chamber,TempC,RH_pct,Light_Lux,BP_kPa,Act_1,Act_2,Act_3,Act_4,Act_5,Act_6,Act_7,Act_8,Act_9,Act_10,Act_11,Act_12,Act_13,Act_14,Act_15,Act_16,c_FRC_mlmin,c_CO2ppm,CO2_mlmin,FlyChamber1,FlyChamber2,FlyChamber3,FlyChamber4,FlyChamber5,FlyChamber6,FlyChamber7,FlyChamber8,FlyChamber9,FlyChamber10,FlyChamber11,FlyChamber12,FlyChamber13,FlyChamber14,FlyChamber15,FlyChamber16,CO2_mlminFly1,CO2_mlminFly2,CO2_mlminFly3,CO2_mlminFly4,CO2_mlminFly5,CO2_mlminFly6,CO2_mlminFly7,CO2_mlminFly8,CO2_mlminFly9,CO2_mlminFly10,CO2_mlminFly11,CO2_mlminFly12,CO2_mlminFly13,CO2_mlminFly14,CO2_mlminFly15,CO2_mlminFly16
2047,325.6258,1.4592,24.9234,99.5539,2.5032,2.5032,2.5036,19.94,18.44,14,25.74,41.26,5.98,99.716,1.25,0.08,0,0,0,0,2.1,0,0,0,0,0,4.92,0,0,0,18.50834,1.625359E-06,3.008269E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.008269E-05,0,0
2048,325.6258,1.4661,24.9222,99.5519,2.5037,2.5034,2.5029,20.08,18.53,14,25.74,41.26,6.1,99.716,0.7,0.04,0,0,0,0,1.18,0,0,0,0,0,2.77,0,0,0,18.49076,1.588724E-06,2.937672E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.937672E-05,0,0
2049,325.6258,1.4662,24.9246,99.553,2.5035,2.502,2.5031,20,18.45,14,25.74,41.31,6.04,99.715,0.39,0.03,0,0,0,0,0.66,0,0,0,0,0,1.56,0,0,0,18.47712,1.57983E-06,2.919072E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.919072E-05,0,0
2050,325.6258,1.4658,24.9234,99.5531,2.5056,2.5027,2.5029,20.07,18.52,14,25.74,41.31,6.18,99.715,0.22,0.01,0,0,0,0,7.31,0,0,0,0,0,2.38,0,0,0,18.45591,1.592272E-06,2.938684E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.938684E-05,0,0
2051,325.6258,1.4671,24.9235,99.5524,2.5048,2.5043,2.504,20.04,18.53,14,25.74,41.31,6.08,99.715,0.12,0.01,0,0,0,0,6.74,0,0,0,0,0,1.85,0,0,0,18.4587,1.612572E-06,2.976598E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.976598E-05,0,0
2052,325.6258,1.4747,24.9213,99.5518,2.5048,2.5039,2.5036,20.01,18.47,14,25.74,41.31,6.5,99.715,1.2,8.07,0,0,0,0,3.79,0,0,0,0,0,1.04,0,0,0,18.46422,1.652867E-06,3.051889E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.051889E-05,0,0
2053,325.6258,1.4732,24.9205,99.5534,2.5044,2.5032,2.5036,19.88,18.36,14,25.74,41.31,6.64,99.715,1.8,4.54,0,0,0,0,4.76,0,0,0,0,2.63,0.78,0,0,0,18.47032,1.700159E-06,3.140248E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.140248E-05,0,0
2054,325.6258,1.4752,24.9227,99.5556,2.5072,2.5022,2.5024,20.03,18.47,14,25.74,41.31,5.93,99.714,1.01,2.55,0,0,0,0,3.8,0,0,0,0,1.48,0.44,0,0,0,18.4676,1.765807E-06,3.261021E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.261021E-05,0,0
2055,325.6258,1.4772,24.9212,99.5546,2.5049,2.5032,2.5029,19.99,18.44,14,25.74,41.31,5.99,99.714,0.57,1.44,0,0,0,0,4.76,0,0,0,0,0.83,0.18,0,0,0,18.46895,1.824917E-06,3.37043E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37043E-05,0,0
2056,325.6258,1.477,24.9217,99.5516,2.5036,2.504,2.5034,19.93,18.43,14,25.74,41.31,5.98,99.713,3.32,0.81,0,0,0,0,4.93,0,0,0,0,0.47,0.1,0,0,0,18.47884,1.903514E-06,3.517473E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.517473E-05,0,0
2057,325.6258,1.4722,24.9223,99.5503,2.5032,2.5014,2.5048,20.07,18.55,14,25.74,41.31,6.35,99.713,4.68,0.45,0,0,0,0,2.77,0,0,0,0,0.26,0.06,0,0,0,18.47081,2.004128E-06,3.701787E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.701787E-05,0,0
2058,325.6258,1.4764,24.9203,99.5481,2.5026,2.5032,2.503,20.03,18.52,14,25.74,41.31,5.95,99.712,2.63,0.26,0,0,0,0,3.06,0,0,0,0,0.15,0.03,0,0,0,18.47211,2.098496E-06,3.876365E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.876365E-05,0,0
2059,325.6258,1.4816,24.9185,99.5513,2.5007,2.505,2.5031,20.01,18.49,14,25.74,41.31,6.1,99.712,1.48,0.14,0,0,0,0,3.22,0,0,0,0,0.08,0.02,0,0,0,18.47954,2.207951E-06,4.080192E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.080192E-05,0,0
2060,325.6258,1.4704,24.92,99.5493,2.5028,2.5042,2.5035,20.01,18.46,15,25.74,41.31,6,99.711,0.62,0.08,0,0,0,0,1.81,0,0,0,0,0.05,0.01,0,0,0,18.48082,2.345035E-06,4.333818E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333818E-05,0
2061,325.6258,1.4694,24.9248,99.5474,2.5025,2.5038,2.5032,20.08,18.49,15,25.74,41.31,6.72,99.711,0.47,0.05,0,0,0,0,1.02,0,0,0,0,0.03,0.01,0,0,0,18.45785,2.479192E-06,4.576054E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.576054E-05,0
2062,325.6258,1.4786,24.9211,99.5507,2.5029,2.5032,2.5035,19.97,18.41,15,25.74,41.31,5.98,99.711,0.26,1.53,0,0,0,0,0.57,0,0,0,0,0.01,0,0,0,0,18.4487,2.548504E-06,4.701658E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.701658E-05,0
2063,325.6265,1.4783,24.9209,99.5507,2.503,2.5047,2.5033,19.97,18.37,15,25.74,41.31,6.25,99.711,0.15,4.23,0,0,0,0,0.32,0,0,0,0,0.01,0,0,0,0,18.42571,2.598245E-06,4.787452E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.787452E-05,0
2064,325.6265,1.4819,24.9199,99.5502,2.5033,2.5044,2.5032,20,18.44,15,25.74,41.31,6.04,99.71,0.08,2.38,0,0,0,0,0.18,0,0,0,0,0,3,0,0,0,18.40027,2.639066E-06,4.855953E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.855953E-05,0
2065,325.6265,1.4833,24.9185,99.5524,2.5027,2.5034,2.5035,19.98,18.41,15,25.74,41.31,5.95,99.71,0.04,1.34,0,0,0,0,0.1,0,0,0,0,0,3.38,0,0,0,18.38181,2.695224E-06,4.95431E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95431E-05,0
2066,325.6265,1.4775,24.9202,99.5522,2.5028,2.5044,2.5056,19.97,18.36,15,25.74,41.31,6.75,99.71,0.02,0.57,0,0,0,0,0.06,0,0,0,0,6,1.9,0,0,0,18.36714,2.789408E-06,5.123344E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.123344E-05,0
2067,325.6265,1.4745,24.9217,99.5477,2.5031,2.5041,2.5074,20.04,18.33,15,25.74,41.31,5.98,99.709,0.01,0.42,0,0,0,0,0.03,0,0,0,0,9,1.07,0,0,0,18.35165,2.875708E-06,5.277397E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.277397E-05,0
2068,325.6265,1.4684,24.9199,99.5491,2.5029,2.5038,2.5042,20.08,18.39,15,25.74,41.31,6.21,99.708,0.01,0.18,0,0,0,0,0.02,0,0,0,0,5.06,0.6,0,0,0,18.33842,2.934376E-06,5.38118E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38118E-05,0
2069,325.6265,1.4762,24.9187,99.5511,2.5029,2.5031,2.5035,19.96,18.29,15,25.74,41.31,5.95,99.708,0,4.63,0,0,0,0,0.01,0,0,0,0,4.35,0.34,0,0,0,18.34056,2.96567E-06,5.439204E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.439204E-05,0
2070,325.6265,1.4669,24.925,99.548,2.5049,2.504,2.5034,20.02,18.34,15,25.74,41.31,5.99,99.708,0,5.56,0,0,0,0,0.01,0,0,0,0,2.45,0.19,0,0,0,18.33217,3.03158E-06,5.557545E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.557545E-05,0
2071,325.6265,1.4789,24.9266,99.5416,2.5038,2.5032,2.5033,19.92,18.3,15,25.74,41.35,6.02,99.707,0,6.13,0,0,0,0,0,0,0,0,0,2.88,0.11,0,0,0,18.33037,3.112184E-06,5.704748E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.704748E-05,0
2072,325.6265,1.4771,24.9269,99.5457,2.5034,2.504,2.5032,20.03,18.35,15,25.74,41.35,6.67,99.707,0,4.6,0,0,0,0,2.25,0,0,0,0,2.74,0.06,0,0,0,18.3426,3.142061E-06,5.763357E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.763357E-05,0
2073,325.6265,1.4901,24.9267,99.5459,2.5029,2.5041,2.5033,20.02,18.34,15,25.74,41.35,5.98,99.707,0,1.94,0,0,0,0,1.27,0,0,0,0,1.54,0.03,0,0,0,18.34918,3.206087E-06,5.882905E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.882905E-05,0
2074,325.6265,1.479,24.9249,99.5488,2.5023,2.5025,2.5027,20.05,18.38,15,25.74,41.35,5.98,99.707,0,1.09,0,0,0,0,0.71,0,0,0,0,0.87,0.02,0,0,0,18.36919,3.296433E-06,6.055282E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.055282E-05,0
2075,325.6265,1.4826,24.9244,99.5441,2.5023,2.5032,2.5023,20.06,18.4,15,25.74,41.35,5.97,99.707,0,0.61,0,0,0,0,0.4,0,0,0,0,0.49,0.01,0,0,0,18.37527,3.348472E-06,6.152906E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.152906E-05,0
2076,325.6265,1.4981,24.9222,99.5426,2.5027,2.5032,2.5017,19.94,18.35,15,25.74,41.35,6.48,99.707,0,0.35,0,0,0,0,0.23,0,0,0,0,0.27,0.01,0,0,0,18.38956,3.369674E-06,6.196682E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.196682E-05,0
2077,325.6265,1.5154,24.9214,99.5428,2.5046,2.5038,2.5038,20.12,18.45,15,25.74,41.35,5.99,99.706,0,0.19,0,0,0,0,0.13,0,0,0,0,0.15,0,0,0,0,18.40157,3.37872E-06,6.217373E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.217373E-05,0
2078,325.6265,1.5361,24.9178,99.5431,2.503,2.5036,2.5036,20.02,18.4,15,25.74,41.35,5.95,99.705,0,0.11,0,0,0,0,0.07,0,0,0,0,2.71,0,0,0,0,18.40854,3.418256E-06,6.29251E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.29251E-05,0
2079,325.6265,1.5614,24.9179,99.543,2.5027,2.5033,2.5051,19.99,18.37,15,25.74,41.37,6.75,99.705,0,0.06,0,0,0,0,0.03,0,0,0,0,4.9,0,0,0,0,18.3952,3.474672E-06,6.391727E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.391727E-05,0
2080,325.6265,1.5927,24.9187,99.5437,2.5028,2.5025,2.504,20.1,18.47,15,25.74,41.37,5.98,99.705,0,0.03,0,0,0,0,0.02,0,0,0,0,2.76,4.13,0,0,0,18.38861,3.52151E-06,6.475569E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.475569E-05,0
2081,325.6265,1.6244,24.9195,99.5446,2.5031,2.5041,2.5038,19.94,18.32,15,25.74,41.37,6,99.705,0,0.02,0,0,0,0,0.01,0,0,0,0,1.55,2.32,0,0,0,18.38452,3.504481E-06,6.442818E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.442818E-05,0
2082,325.6265,1.653,24.9224,99.5435,2.503,2.5038,2.5037,20,18.41,15,25.74,41.37,6,99.705,0,0.01,0,0,0,0,0.01,0,0,0,0,0.87,8.43,0,0,0,18.38871,3.454921E-06,6.353154E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.353154E-05,0
2083,325.6265,1.6977,24.923,99.5432,2.5011,2.5046,2.5036,20.08,18.41,15,25.74,41.37,6.14,99.705,0,0.01,0,0,0,0,0,0,0,1.5,0,0.49,4.74,0,0,0,18.39272,3.450474E-06,6.346359E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.346359E-05,0
2084,325.6265,1.7365,24.9215,99.5379,2.502,2.5042,2.504,19.99,18.3,15,25.74,41.37,5.93,99.705,0,0,0,0,0,0,0,0,0,2.34,0,0.28,2.67,0,0,0,18.38928,3.436844E-06,6.32011E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32011E-05,0
2085,325.6265,1.774,24.9203,99.5362,2.5031,2.5057,2.502,19.99,18.32,15,25.74,41.37,6.25,99.704,0,0,0,0,0,0,0,0,0,1.32,0,0.16,1.5,0,0,0,18.38433,3.38423E-06,6.221682E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.221682E-05,0
2086,325.6265,1.8262,24.9193,99.5395,2.5027,2.5051,2.5024,20.08,18.45,15,25.74,41.37,5.97,99.705,0,0,0,0,0,0,0,0,0,0.74,0,0.09,0.84,0,0,0,18.37011,3.316008E-06,6.091543E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.091543E-05,0
2087,325.6265,1.8697,24.9229,99.5379,2.5031,2.5036,2.5038,20.07,18.44,15,25.74,41.37,6.64,99.704,0,1.5,0,0,0,0,3.75,0,0,0.42,0,0.05,2.16,0,0,0,18.34851,3.281903E-06,6.021801E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.021801E-05,0
2088,325.6265,1.9064,24.9218,99.5425,2.5041,2.5039,2.5035,20.06,18.4,15,25.74,41.39,6.04,99.705,0,2.34,0,0,0,0,4.36,0,0,0.23,0,0.03,3.47,0,0,0,18.35118,3.238766E-06,5.943517E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.943517E-05,0
2089,325.6265,1.9322,24.9211,99.5422,2.5035,2.5042,2.5027,19.99,18.32,15,25.74,41.39,6.14,99.705,0,5.82,0,0,0,0,3.27,0,0,0.13,0,0.02,3.07,0,0,0,18.33283,3.175879E-06,5.822285E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.822285E-05,0
2090,325.6265,1.9793,24.9211,99.5467,2.5048,2.5035,2.504,19.99,18.29,15,25.74,41.39,6,99.705,0,7.21,0,0,0,0,1.38,0,0,0.07,0,0.01,1.73,0,0,0,18.331,3.14383E-06,5.762953E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.762953E-05,0
2091,325.6265,2.0311,24.9238,99.543,2.5056,2.5038,2.5038,19.94,18.23,15,25.74,41.39,6.1,99.705,0,4.06,0,0,0,0,4.78,0,0,0.04,0,0,0.97,0,0,0,18.34402,3.106733E-06,5.698997E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.698997E-05,0
2092,325.6265,2.0985,24.9224,99.5443,2.5027,2.5036,2.5032,19.99,18.29,15,25.74,41.39,6.21,99.705,0,2.28,0,0,0,0,5.82,0,0,0.02,0,0,0.55,0,0,0,18.33821,3.064541E-06,5.61982E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61982E-05,0
2093,325.6265,2.1436,24.922,99.5451,2.5027,2.5037,2.5031,20,18.34,15,25.74,41.39,6,99.705,0,7.28,0,0,0,0,3.27,0,0,0.01,0,0,0.31,0,0,0,18.31685,3.015454E-06,5.523362E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.523362E-05,0
2094,325.6265,2.1796,24.9267,99.5453,2.5034,2.5041,2.5033,20.03,18.41,15,25.74,41.39,6.4,99.705,0,8.6,0,0,0,0,1.84,0,0,0.01,0,0,0.17,0,0,0,18.3162,2.982967E-06,5.463662E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.463662E-05,0
2095,325.6265,2.2212,24.9276,99.5468,2.5036,2.507,2.5044,19.96,18.32,15,25.74,41.39,5.95,99.705,0,6.34,0,0,0,0,1.04,0,0,0,0,0,3.85,0,0,0,18.32395,2.933463E-06,5.375262E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.375262E-05,0
2096,325.6265,2.2749,24.9235,99.547,2.5031,2.5041,2.5053,20.05,18.41,15,25.74,41.39,6.64,99.706,0,4.69,0,0,0,0,0.58,0,0,0,0,0,5.54,0,0,0,18.32228,2.893742E-06,5.301995E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.301995E-05,0
2097,325.6265,2.3286,24.9256,99.5456,2.5044,2.5043,2.5043,20.05,18.37,15,25.74,41.39,6.05,99.706,0,5.64,0,0,0,0,0.33,0,0,0,0,0,3.12,0,0,0,18.32226,2.850464E-06,5.222695E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.222695E-05,0
2098,325.6265,2.3639,24.9226,99.5431,2.5024,2.504,2.5039,19.99,18.23,15,25.74,41.39,6.21,99.706,0,6.55,0,0,0,0,0.18,0,0,1.69,0,0,1.75,0,0,0,18.33558,2.771122E-06,5.081014E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.081014E-05,0
2099,325.6265,2.4103,24.9227,99.5445,2.5036,2.5043,2.5032,19.99,18.24,15,25.74,41.4,6.08,99.706,1.12,3.68,0,0,0,0,1.23,0,0,0.95,0,0,0.99,0,0,0,18.35183,2.715327E-06,4.983122E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.983122E-05,0
2100,325.6265,2.467,24.9212,99.5452,2.5033,2.5041,2.5056,20.02,18.37,15,25.74,41.4,6.21,99.706,0.63,6.57,0,0,0,0,0.69,0,0,0.53,0,0,0.55,0,0,0,18.35294,2.666652E-06,4.894091E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.894091E-05,0
2101,325.6265,2.5027,24.923,99.5478,2.5032,2.5032,2.5034,20,18.34,15,25.74,41.4,5.98,99.706,0.36,5.95,0,0,0,0,0.39,0,0,0.23,0,0,0.31,0,0,0,18.35086,2.617046E-06,4.802505E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.802505E-05,0
2102,325.6265,2.5467,24.9236,99.5475,2.5049,2.5032,2.5035,19.93,18.32,15,25.74,41.4,6.76,99.707,0.2,3.34,0,0,0,0,0.22,0,0,0.17,0,0,3.36,0,0,0,18.35395,2.596816E-06,4.766185E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.766185E-05,0
2103,325.6265,2.5905,24.9219,99.5476,2.5036,2.5035,2.5042,20.07,18.48,15,25.74,41.4,6,99.707,0.11,1.88,0,0,0,0,0.12,0,0,0.07,0,0,1.89,0,0,0,18.3603,2.570352E-06,4.719244E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.719244E-05,0
2104,325.6265,2.626,24.9266,99.5492,2.5016,2.5036,2.5029,20.1,18.51,15,25.74,41.4,6.58,99.707,0.06,1.06,0,0,0,0,0.07,0,0,0.04,0,0,3.69,0,0,0,18.37123,2.502278E-06,4.596993E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.596993E-05,0
2105,325.6265,2.6612,24.9244,99.5478,2.5019,2.5049,2.5034,20.03,18.4,15,25.74,41.43,6.08,99.707,0.04,0.6,0,0,0,0,0.04,0,0,0.02,0,0,10.18,0,0,0,18.39001,2.43509E-06,4.478134E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.478134E-05,0
2106,325.6265,2.6747,24.9255,99.5505,2.5031,2.5043,2.5042,19.92,18.23,15,25.74,41.43,6.65,99.708,0.02,0.33,0,0,0,0,0.02,0,0,0.01,0,0,7.64,0,0,0,18.40278,2.385528E-06,4.390034E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.390034E-05,0
2107,325.6265,2.702,24.924,99.5461,2.5036,2.5058,2.5041,20.01,18.33,15,25.74,41.43,6.64,99.709,0.01,0.19,0,0,0,0,1.14,0,0,0.01,0,0,6.41,0,0,0,18.41005,2.384029E-06,4.389008E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.389008E-05,0
2108,325.6265,2.7134,24.9228,99.5462,2.5033,2.5044,2.5036,20.02,18.39,15,25.74,41.43,5.96,99.709,0.01,0.11,0,0,0,0,0.64,0,0,0,0,0,3.61,0,0,0,18.41484,2.38444E-06,4.390909E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.390909E-05,0
2109,325.6265,2.7473,24.9234,99.5469,2.5033,2.5057,2.504,20.09,18.47,15,25.73,41.43,5.93,99.71,0,0.06,0,0,0,0,0.36,0,0,0,0,0,4.2,0,0,0,18.40912,2.341319E-06,4.310163E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.310163E-05,0
2110,325.6265,2.7602,24.9228,99.5515,2.5031,2.5027,2.5044,19.97,18.4,15,25.73,41.43,6.51,99.71,0,5.85,0,0,0,0,0.2,0,0,0,0,0,4.05,0,0,0,18.38806,2.304952E-06,4.238361E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.238361E-05,0
2111,325.6265,2.7603,24.9237,99.5505,2.5032,2.5028,2.5021,20.1,18.5,15,25.73,41.43,6,99.711,0,3.29,0,0,0,0,0.11,0,0,0,0,0,2.28,0,0,0,18.38408,2.252291E-06,4.140631E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.140631E-05,0
2112,325.6265,2.7769,24.9221,99.5524,2.5034,2.5034,2.503,20.04,18.47,15,25.73,41.43,5.97,99.712,0,1.85,0,0,0,0,0.06,0,0,0,0,0,0.96,0,0,0,18.40173,2.226613E-06,4.097353E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.097353E-05,0
2113,325.6265,2.7805,24.9222,99.5523,2.5039,2.5035,2.5038,19.98,18.36,15,25.73,41.43,6.64,99.712,0,1.04,0,0,0,0,3.79,0,0,0,0,0,0.72,0,0,0,18.39756,2.237884E-06,4.117159E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.117159E-05,0
2114,325.6265,2.7888,24.9193,99.5536,2.5039,2.5008,2.5054,19.94,18.28,15,25.73,41.43,5.97,99.713,0,1.28,0,0,0,0,4.38,0,0,0,0,0,0.3,0,0,0,18.38861,2.245354E-06,4.128894E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.128894E-05,0
2115,325.6265,2.7835,24.9198,99.5543,2.5024,2.5027,2.504,19.99,18.32,15,25.73,41.43,6.77,99.713,0,0.96,0,0,0,0,2.46,0,0,0,0,0,0.17,0,0,0,18.37785,2.276262E-06,4.183278E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.183278E-05,0
